"Normals:0","Normals:1","Normals:2","VELOCITY_1","VELOCITY_2","VELOCITY_3","VELOCITY_4","VELOCITY_5","VELOCITY_6","VELOCITY_7","VELOCITY_8","VELOCITY_9","VELOCITY_10","VELOCITY_11","VELOCITY_12","VELOCITY_13","VELOCITY_14","VELOCITY_15","VELOCITY_16","VELOCITY_17","VELOCITY_18","VELOCITY_19","VELOCITY_20","VELOCITY_21","CP_1","CP_2","CP_3","CP_4","CP_5","CP_6","CP_7","CP_8","CP_9","CP_10","CP_11","CP_12","CP_13","CP_14","CP_15","CP_16","CP_17","CP_18","CP_19","CP_20","CP_21","DIPOLE_1","DIPOLE_2","DIPOLE_3","DIPOLE_4","DIPOLE_5","DIPOLE_6","DIPOLE_7","DIPOLE_8","DIPOLE_9","DIPOLE_10","DIPOLE_11","DIPOLE_12","DIPOLE_13","DIPOLE_14","DIPOLE_15","DIPOLE_16","DIPOLE_17","DIPOLE_18","DIPOLE_19","DIPOLE_20","DIPOLE_21","SOURCE_1","SOURCE_2","SOURCE_3","SOURCE_4","SOURCE_5","SOURCE_6","SOURCE_7","SOURCE_8","SOURCE_9","SOURCE_10","SOURCE_11","SOURCE_12","SOURCE_13","SOURCE_14","SOURCE_15","SOURCE_16","SOURCE_17","SOURCE_18","SOURCE_19","SOURCE_20","SOURCE_21","Points:0","Points:1","Points:2"
0.059995,0,-0.99819,6.6835,6.6559,6.6278,6.5992,6.5702,6.5406,6.5105,6.4799,6.4489,6.4173,6.3853,6.3527,6.3197,6.2862,6.2522,6.2177,6.1828,6.1474,6.1116,6.0752,6.0384,-0.19168,-0.18187,-0.17193,-0.16183,-0.15161,-0.14127,-0.1308,-0.1202,-0.10947,-0.098647,-0.087702,-0.076637,-0.065474,-0.054203,-0.042836,-0.031371,-0.019826,-0.0081671,0.003556,0.01537,0.027258,-0.74888,-0.68616,-0.6234,-0.56057,-0.49771,-0.43481,-0.37188,-0.30893,-0.24594,-0.18294,-0.11993,-0.056902,0.0061249,0.06916,0.13218,0.19519,0.25819,0.32117,0.38413,0.44704,0.50994,0.89856,0.84568,0.79273,0.73972,0.68666,0.63354,0.58038,0.52717,0.47392,0.42064,0.36732,0.31397,0.2606,0.20722,0.15381,0.1004,0.046972,-0.0064551,-0.059882,-0.1133,-0.16672,0.64226,0,-0.027869
0.056631,0,-0.99838,6.7364,6.7066,6.6763,6.6455,6.6142,6.5824,6.5501,6.5172,6.4839,6.4501,6.4158,6.381,6.3457,6.31,6.2737,6.237,6.1998,6.1621,6.124,6.0854,6.0464,-0.21064,-0.19995,-0.18914,-0.17817,-0.16709,-0.1559,-0.14457,-0.13313,-0.12157,-0.10991,-0.098134,-0.086249,-0.074272,-0.062194,-0.050028,-0.037771,-0.02544,-0.013006,-0.00051342,0.012062,0.024701,-0.72944,-0.66773,-0.60598,-0.54417,-0.48232,-0.42045,-0.35853,-0.29659,-0.23463,-0.17265,-0.11066,-0.048659,0.013345,0.075355,0.13735,0.19934,0.26131,0.32327,0.3852,0.44708,0.50895,0.87814,0.82524,0.77227,0.71924,0.66615,0.61302,0.55983,0.50661,0.45335,0.40005,0.34672,0.29337,0.23999,0.18659,0.13318,0.079765,0.02634,-0.027088,-0.080513,-0.13393,-0.18734,0.61126,0,-0.029681
0.052992,0,-0.99858,6.7917,6.7595,6.7268,6.6935,6.6598,6.6256,6.5908,6.5556,6.5198,6.4836,6.4469,6.4096,6.3719,6.3337,6.295,6.2558,6.2162,6.1761,6.1355,6.0945,6.053,-0.23059,-0.21894,-0.20718,-0.19527,-0.18325,-0.17112,-0.15887,-0.14651,-0.13403,-0.12146,-0.10879,-0.096015,-0.083155,-0.070201,-0.057168,-0.044053,-0.030871,-0.017599,-0.0042749,0.0091199,0.022571,-0.70798,-0.64737,-0.58673,-0.52603,-0.46529,-0.40452,-0.34372,-0.28289,-0.22204,-0.16117,-0.1003,-0.039406,0.021482,0.082376,0.14326,0.20413,0.26498,0.32582,0.38663,0.4474,0.50815,0.85606,0.80312,0.75013,0.69707,0.64397,0.59081,0.53761,0.48437,0.43109,0.37778,0.32444,0.27108,0.21769,0.16429,0.11088,0.057455,0.0040276,-0.0494,-0.10282,-0.15624,-0.20964,0.5798,0,-0.031411
0.049032,0,-0.99879,6.8494,6.8146,6.7793,6.7434,6.7071,6.6702,6.6329,6.595,6.5566,6.5177,6.4784,6.4385,6.3982,6.3573,6.316,6.2742,6.2319,6.1891,6.1459,6.1022,6.0581,-0.25158,-0.23889,-0.22609,-0.21315,-0.20011,-0.18696,-0.1737,-0.16033,-0.14686,-0.13331,-0.11966,-0.10591,-0.092096,-0.078194,-0.064222,-0.05018,-0.036079,-0.021901,-0.0076806,0.0065978,0.020922,-0.68452,-0.62511,-0.56566,-0.50615,-0.44661,-0.38705,-0.32745,-0.26782,-0.20818,-0.14851,-0.088844,-0.029162,0.030518,0.090203,0.14987,0.20953,0.26918,0.3288,0.38841,0.44797,0.50751,0.83201,0.77905,0.72603,0.67295,0.61982,0.56665,0.51343,0.46017,0.40687,0.35355,0.3002,0.24682,0.19343,0.14002,0.086604,0.033179,-0.020249,-0.073675,-0.1271,-0.18051,-0.2339,0.54801,0,-0.033037
0.044701,0,-0.99899,6.9096,6.872,6.8339,6.7952,6.756,6.7163,6.6762,6.6354,6.5942,6.5525,6.5103,6.4676,6.4244,6.3807,6.3365,6.2919,6.2467,6.2011,6.155,6.1085,6.0614,-0.27369,-0.25986,-0.24592,-0.23186,-0.21769,-0.20343,-0.18907,-0.17461,-0.16006,-0.14543,-0.13072,-0.11593,-0.10107,-0.08614,-0.071152,-0.056105,-0.041011,-0.025856,-0.010668,0.0045618,0.019829,-0.65907,-0.60094,-0.54278,-0.48457,-0.42632,-0.36805,-0.30974,-0.25142,-0.19307,-0.13471,-0.076336,-0.017955,0.040423,0.098805,0.15717,0.21553,0.27387,0.33219,0.39049,0.44874,0.50698,0.80571,0.75271,0.69966,0.64656,0.59341,0.54021,0.48697,0.43369,0.38038,0.32704,0.27368,0.2203,0.1669,0.11348,0.060061,0.0066337,-0.046794,-0.10022,-0.15363,-0.20704,-0.26043,0.51603,0,-0.034541
0.039947,0,-0.99919,6.9725,6.9319,6.8907,6.849,6.8067,6.764,6.7207,6.677,6.6327,6.5879,6.5426,6.4968,6.4505,6.4037,6.3565,6.3087,6.2605,6.2118,6.1626,6.113,6.0629,-0.29699,-0.28191,-0.26673,-0.25143,-0.23604,-0.22057,-0.205,-0.18935,-0.17363,-0.15783,-0.14197,-0.12603,-0.11005,-0.094001,-0.077913,-0.061778,-0.045611,-0.029399,-0.013166,0.0030879,0.019368,-0.63166,-0.57491,-0.51814,-0.46131,-0.40444,-0.34756,-0.29065,-0.23371,-0.17675,-0.11978,-0.062809,-0.0058241,0.051158,0.10814,0.16511,0.22207,0.27901,0.33593,0.39283,0.44968,0.50652,0.77682,0.72379,0.67071,0.61758,0.5644,0.51118,0.45792,0.40462,0.3513,0.29795,0.24457,0.19118,0.13777,0.08435,0.030925,-0.022503,-0.075929,-0.12935,-0.18276,-0.23616,-0.28953,0.48397,0,-0.035903
0.034713,0,-0.99939,7.0382,6.9942,6.9497,6.9047,6.8592,6.8131,6.7665,6.7194,6.6718,6.6237,6.5751,6.526,6.4763,6.4262,6.3756,6.3245,6.273,6.2209,6.1684,6.1154,6.062,-0.32154,-0.30508,-0.28853,-0.27188,-0.25516,-0.23836,-0.22148,-0.20453,-0.18752,-0.17046,-0.15334,-0.13616,-0.11895,-0.1017,-0.084416,-0.067105,-0.049778,-0.032424,-0.015067,0.0022953,0.019663,-0.60234,-0.54707,-0.49177,-0.43642,-0.38104,-0.32563,-0.2702,-0.21475,-0.15928,-0.1038,-0.048315,0.0071789,0.06267,0.11816,0.17364,0.2291,0.28455,0.33998,0.39538,0.45074,0.50608,0.745,0.69194,0.63883,0.58567,0.53247,0.47922,0.42594,0.37263,0.31928,0.26592,0.21253,0.15913,0.10571,0.052289,-0.0011377,-0.054565,-0.10799,-0.1614,-0.2148,-0.26819,-0.32156,0.45199,0,-0.037102
0.028945,0,-0.99957,7.1067,7.0591,7.0111,6.9624,6.9133,6.8636,6.8135,6.7628,6.7115,6.6598,6.6076,6.5548,6.5016,6.4479,6.3936,6.3389,6.2837,6.228,6.1719,6.1153,6.0582,-0.34738,-0.32941,-0.31137,-0.29324,-0.27505,-0.2568,-0.23848,-0.22012,-0.2017,-0.18325,-0.16476,-0.14624,-0.12769,-0.10913,-0.09055,-0.071965,-0.053381,-0.034794,-0.016223,0.0023344,0.020873,-0.57119,-0.51749,-0.46375,-0.40997,-0.35617,-0.30234,-0.24849,-0.19461,-0.14073,-0.086827,-0.032924,0.020985,0.07489,0.1288,0.18268,0.23656,0.29042,0.34426,0.39807,0.45184,0.50559,0.70991,0.65682,0.60368,0.55049,0.49726,0.44399,0.39068,0.33735,0.28399,0.23061,0.17721,0.1238,0.07038,0.016954,-0.036474,-0.089899,-0.14332,-0.19672,-0.25012,-0.30349,-0.35684,0.4202,0,-0.038118
0.022582,0,-0.99973,7.1781,7.1267,7.0747,7.0222,6.9691,6.9156,6.8615,6.8068,6.7517,6.696,6.6399,6.5832,6.526,6.4683,6.4102,6.3515,6.2924,6.2328,6.1727,6.1121,6.0511,-0.37461,-0.35498,-0.33529,-0.31553,-0.29573,-0.27588,-0.256,-0.23607,-0.21612,-0.19616,-0.17617,-0.15618,-0.13618,-0.11618,-0.096199,-0.07623,-0.056285,-0.036361,-0.016475,0.0033682,0.023171,-0.53829,-0.48624,-0.43417,-0.38206,-0.32992,-0.27776,-0.22558,-0.17338,-0.12117,-0.068945,-0.016719,0.035511,0.087737,0.13996,0.19217,0.24436,0.29654,0.34869,0.40082,0.45291,0.50497,0.67119,0.61806,0.56489,0.51166,0.45841,0.40511,0.35178,0.29843,0.24506,0.19166,0.13826,0.084837,0.031412,-0.022016,-0.075442,-0.12886,-0.18227,-0.23567,-0.28905,-0.3424,-0.39573,0.38874,0,-0.038934
0.015563,0,-0.99987,7.2526,7.1969,7.1407,7.0839,7.0266,6.9688,6.9104,6.8515,6.7921,6.7321,6.6717,6.6107,6.5492,6.4872,6.4248,6.3618,6.2984,6.2345,6.1701,6.1053,6.0399,-0.4033,-0.38183,-0.36032,-0.33877,-0.31719,-0.29559,-0.27397,-0.25234,-0.23071,-0.20908,-0.18746,-0.16586,-0.14427,-0.12272,-0.1012,-0.079729,-0.058307,-0.036933,-0.015627,0.0056087,0.026775,-0.50375,-0.45346,-0.40314,-0.35279,-0.30241,-0.25201,-0.20159,-0.15116,-0.10071,-0.050256,0.00020001,0.050659,0.10111,0.15156,0.202,0.25241,0.30281,0.35319,0.40354,0.45385,0.50414,0.62846,0.57529,0.52208,0.46882,0.41554,0.36222,0.30887,0.2555,0.20211,0.1487,0.095285,0.041861,-0.011567,-0.064993,-0.11841,-0.17183,-0.22523,-0.27861,-0.33197,-0.38531,-0.43861,0.35774,0,-0.039531
0.0078239,0,-0.99996,7.3304,7.2701,7.2092,7.1477,7.0858,7.0232,6.9602,6.8966,6.8325,6.7678,6.7027,6.637,6.5708,6.5042,6.437,6.3694,6.3012,6.2326,6.1635,6.0939,6.0239,-0.43358,-0.41007,-0.38655,-0.363,-0.33946,-0.31593,-0.2924,-0.26889,-0.2454,-0.22195,-0.19853,-0.17516,-0.15184,-0.12859,-0.1054,-0.082282,-0.059252,-0.036304,-0.013456,0.0092868,0.031926,-0.4677,-0.41925,-0.37078,-0.32228,-0.27375,-0.2252,-0.17664,-0.12806,-0.079473,-0.030878,0.017716,0.066312,0.1149,0.16349,0.21205,0.26061,0.30914,0.35765,0.40613,0.45457,0.50299,0.5813,0.52809,0.47485,0.42156,0.36825,0.3149,0.26153,0.20815,0.15474,0.10133,0.047902,-0.0055257,-0.058953,-0.11237,-0.16579,-0.21919,-0.27257,-0.32594,-0.37928,-0.43259,-0.48586,0.32732,0,-0.039892
-0.00070729,0,-0.99999,7.4119,7.3464,7.2804,7.2138,7.1467,7.079,7.0108,6.9421,6.8728,6.803,6.7327,6.6618,6.5905,6.5186,6.4463,6.3735,6.3002,6.2264,6.1521,6.0774,6.0022,-0.46563,-0.43984,-0.41408,-0.38832,-0.3626,-0.33691,-0.31127,-0.28567,-0.26014,-0.23467,-0.20928,-0.18396,-0.15874,-0.13361,-0.10859,-0.083682,-0.058896,-0.034234,-0.0097101,0.014668,0.038901,-0.43029,-0.38377,-0.33724,-0.29067,-0.24408,-0.19748,-0.15086,-0.10423,-0.057587,-0.010943,0.0357,0.082344,0.12898,0.17561,0.22222,0.26882,0.31539,0.36194,0.40847,0.45495,0.50142,0.52928,0.47604,0.42275,0.36944,0.3161,0.26273,0.20934,0.15594,0.10252,0.049097,-0.0043303,-0.057757,-0.11118,-0.16459,-0.21799,-0.27138,-0.32474,-0.37808,-0.43139,-0.48467,-0.53791,0.29761,0,-0.040004
-0.010111,0,-0.99993,7.4973,7.4262,7.3545,7.2822,7.2094,7.136,7.0621,6.9877,6.9127,6.8372,6.7612,6.6846,6.6076,6.53,6.452,6.3734,6.2944,6.2149,6.1349,6.0545,5.9736,-0.49961,-0.47127,-0.443,-0.41477,-0.38661,-0.35853,-0.33054,-0.30263,-0.27482,-0.24712,-0.21954,-0.19208,-0.16476,-0.13757,-0.11054,-0.083666,-0.056961,-0.030426,-0.0040766,0.022077,0.048038,-0.39168,-0.34718,-0.30267,-0.25813,-0.21357,-0.16899,-0.1244,-0.079806,-0.035202,0.0094056,0.05401,0.098614,0.14321,0.18779,0.23236,0.27692,0.32144,0.36595,0.41043,0.45487,0.49929,0.4719,0.41862,0.3653,0.31195,0.25858,0.2052,0.15179,0.098374,0.04495,-0.0084769,-0.061903,-0.11533,-0.16874,-0.22214,-0.27552,-0.32888,-0.38222,-0.43553,-0.4888,-0.54204,-0.59524,0.26873,0,-0.039855
-0.020482,0,-0.99977,7.5872,7.5098,7.4318,7.3532,7.2741,7.1944,7.1141,7.0334,6.952,6.8702,6.7878,6.705,6.6216,6.5377,6.4533,6.3684,6.283,6.1972,6.1108,6.0241,5.9368,-0.53579,-0.50459,-0.47349,-0.44249,-0.4116,-0.38084,-0.35021,-0.31971,-0.28937,-0.25919,-0.22918,-0.19934,-0.16969,-0.14023,-0.11099,-0.08195,-0.053139,-0.024554,0.0037877,0.031876,0.059714,-0.35205,-0.30966,-0.26726,-0.22482,-0.18237,-0.13991,-0.09744,-0.05496,-0.012476,0.030009,0.07249,0.11497,0.15744,0.1999,0.24234,0.28476,0.32716,0.36954,0.41189,0.4542,0.49648,0.40856,0.35524,0.30189,0.24852,0.19512,0.14172,0.088299,0.034875,-0.018553,-0.071978,-0.1254,-0.17881,-0.23221,-0.28559,-0.33894,-0.39228,-0.44558,-0.49885,-0.55208,-0.60526,-0.65841,0.2408,0,-0.039434
-0.031937,0,-0.99947,7.6825,7.598,7.5129,7.4272,7.341,7.2543,7.167,7.0791,6.9907,6.9018,6.8123,6.7223,6.6318,6.5408,6.4494,6.3574,6.2649,6.172,6.0785,5.9847,5.8903,-0.57459,-0.54013,-0.50584,-0.47169,-0.43772,-0.40393,-0.37033,-0.33694,-0.30375,-0.27079,-0.23806,-0.20557,-0.17333,-0.14135,-0.10964,-0.078214,-0.047081,-0.016244,0.014282,0.044486,0.074368,-0.3116,-0.2714,-0.23118,-0.19094,-0.15068,-0.11042,-0.070142,-0.029862,0.01042,0.050702,0.090978,0.13125,0.17151,0.21176,0.25199,0.2922,0.33239,0.37256,0.41269,0.45279,0.49287,0.33854,0.28518,0.2318,0.1784,0.12499,0.07157,0.018144,-0.035283,-0.088707,-0.14212,-0.19553,-0.24892,-0.3023,-0.35565,-0.40897,-0.46226,-0.51552,-0.56874,-0.62191,-0.67504,-0.72811,0.21394,0,-0.038738
-0.044626,0,-0.99898,7.7841,7.6916,7.5986,7.505,7.4108,7.3161,7.2208,7.1249,7.0285,6.9316,6.8342,6.7362,6.6377,6.5387,6.4392,6.3392,6.2388,6.1378,6.0364,5.9346,5.8322,-0.61654,-0.57836,-0.5404,-0.50267,-0.46518,-0.42796,-0.39099,-0.35431,-0.3179,-0.2818,-0.24601,-0.21054,-0.1754,-0.1406,-0.10615,-0.072069,-0.038362,-0.0050349,0.027894,0.060417,0.092532,-0.27053,-0.23259,-0.19463,-0.15666,-0.11867,-0.080685,-0.042688,-0.0046866,0.033315,0.071314,0.10931,0.14729,0.18527,0.22323,0.26117,0.29909,0.33699,0.37487,0.41272,0.45052,0.48831,0.26088,0.20749,0.15409,0.10068,0.047252,-0.0061747,-0.059601,-0.11302,-0.16644,-0.21984,-0.27322,-0.32658,-0.37992,-0.43323,-0.48651,-0.53974,-0.59294,-0.64609,-0.6992,-0.75225,-0.80524,0.18826,0,-0.037762
-0.058747,0,-0.99824,7.8935,7.792,7.6899,7.5873,7.484,7.3802,7.2758,7.1709,7.0654,6.9593,6.8528,6.7457,6.6381,6.53,6.4214,6.3124,6.2028,6.0928,5.9823,5.8713,5.7599,-0.66232,-0.61983,-0.57765,-0.53579,-0.49426,-0.45309,-0.41227,-0.37182,-0.33175,-0.29208,-0.25281,-0.21397,-0.17555,-0.13758,-0.10006,-0.063006,-0.026433,0.0096569,0.045243,0.080316,0.11488,-0.22903,-0.19343,-0.15782,-0.12219,-0.086549,-0.050909,-0.015263,0.020385,0.05603,0.091672,0.12731,0.16293,0.19854,0.23414,0.26972,0.30528,0.34082,0.37633,0.41181,0.44725,0.48267,0.17436,0.12095,0.067529,0.014104,-0.039323,-0.092747,-0.14616,-0.19957,-0.25296,-0.30633,-0.35968,-0.413,-0.46629,-0.51954,-0.57275,-0.62592,-0.67905,-0.73212,-0.78513,-0.83809,-0.89098,0.16385,0,-0.036509
-0.074571,0,-0.99718,8.0128,7.9009,7.7884,7.6753,7.5616,7.4473,7.3325,7.2171,7.1012,6.9847,6.8677,6.7502,6.6321,6.5135,6.3945,6.275,6.155,6.0345,5.9135,5.7922,5.6703,-0.71295,-0.66542,-0.61832,-0.57164,-0.52541,-0.47965,-0.43437,-0.38957,-0.34528,-0.30151,-0.25826,-0.21556,-0.17342,-0.13184,-0.090852,-0.050457,-0.010668,0.028505,0.067044,0.10493,0.14218,-0.18732,-0.15413,-0.12093,-0.087717,-0.054498,-0.021278,0.011946,0.045168,0.078387,0.1116,0.1448,0.178,0.21118,0.24434,0.27749,0.31061,0.34371,0.37679,0.40984,0.44285,0.47583,0.077279,0.023855,-0.029572,-0.082996,-0.13641,-0.18982,-0.24321,-0.29659,-0.34994,-0.40326,-0.45656,-0.50982,-0.56304,-0.61622,-0.66935,-0.72243,-0.77545,-0.82842,-0.88132,-0.93416,-0.98692,0.14083,0,-0.034981
-0.092476,0,-0.99567,8.1447,8.0207,7.8961,7.7708,7.645,7.5186,7.3916,7.264,7.1359,7.0073,6.8781,6.7484,6.6182,6.4875,6.3563,6.2246,6.0924,5.9598,5.8267,5.6931,5.5592,-0.76985,-0.71633,-0.66339,-0.61102,-0.55925,-0.50811,-0.45759,-0.4077,-0.35849,-0.30994,-0.26209,-0.21494,-0.16851,-0.1228,-0.077852,-0.03366,0.0097601,0.052393,0.094227,0.13524,0.17544,-0.14561,-0.11489,-0.084172,-0.053441,-0.022706,0.0080266,0.03876,0.069491,0.10022,0.13093,0.16164,0.19234,0.22302,0.25369,0.28433,0.31495,0.34555,0.37612,0.40667,0.43718,0.46766,-0.03273,-0.086153,-0.13957,-0.19298,-0.24637,-0.29974,-0.35309,-0.40641,-0.4597,-0.51296,-0.56618,-0.61935,-0.67248,-0.72556,-0.77858,-0.83154,-0.88444,-0.93727,-0.99003,-1.0427,-1.0953,0.11928,0,-0.033188
-0.113,0,-0.99353,8.293,8.1547,8.0157,7.8761,7.7359,7.5952,7.4538,7.3119,7.1695,7.0265,6.8829,6.7388,6.5943,6.4492,6.3036,6.1575,6.011,5.864,5.7166,5.5687,5.4205,-0.8349,-0.77416,-0.7142,-0.65499,-0.59658,-0.539,-0.48224,-0.42633,-0.37128,-0.31711,-0.26385,-0.21149,-0.16007,-0.10959,-0.060074,-0.011533,0.036016,0.08256,0.12808,0.17257,0.21601,-0.10409,-0.075909,-0.047731,-0.019545,0.0086417,0.036825,0.065006,0.093183,0.12135,0.14951,0.17766,0.2058,0.23392,0.26202,0.2901,0.31816,0.3462,0.37421,0.40219,0.43014,0.45806,-0.15905,-0.21245,-0.26583,-0.3192,-0.37254,-0.42585,-0.47913,-0.53237,-0.58557,-0.63873,-0.69184,-0.74489,-0.79789,-0.85083,-0.9037,-0.95651,-1.0092,-1.0619,-1.1145,-1.167,-1.2194,0.099293,0,-0.031139
-0.13693,0,-0.99049,8.4628,8.3073,8.1511,7.9943,7.8369,7.6789,7.5203,7.3612,7.2015,7.0412,6.8804,6.7191,6.5572,6.3949,6.2321,6.0688,5.905,5.7408,5.5762,5.4111,5.2456,-0.91086,-0.84123,-0.77263,-0.70505,-0.63854,-0.57312,-0.5088,-0.4456,-0.38354,-0.32264,-0.26292,-0.2044,-0.14709,-0.091004,-0.036175,0.017389,0.069669,0.12066,0.17033,0.21866,0.26567,-0.062949,-0.03737,-0.011792,0.013791,0.039372,0.064947,0.090519,0.11608,0.14164,0.16718,0.19272,0.21824,0.24374,0.26922,0.29468,0.32012,0.34554,0.37093,0.39629,0.42161,0.44692,-0.30663,-0.35998,-0.41329,-0.46658,-0.51983,-0.57304,-0.62621,-0.67933,-0.73239,-0.7854,-0.83836,-0.89124,-0.94406,-0.99681,-1.0495,-1.1021,-1.1546,-1.207,-1.2593,-1.3116,-1.3637,0.080956,0,-0.028847
-0.16545,0,-0.98609,8.6613,8.4847,8.3074,8.1295,7.951,7.7718,7.5921,7.4118,7.231,7.0496,6.8676,6.6852,6.5022,6.3187,6.1347,5.9503,5.7655,5.5801,5.3944,5.2083,5.0217,-1.0016,-0.92076,-0.8413,-0.76323,-0.68661,-0.61144,-0.53776,-0.46557,-0.39491,-0.32579,-0.25824,-0.19228,-0.12792,-0.065187,-0.0041053,0.055314,0.11305,0.16909,0.22341,0.27599,0.32683,-0.02238,0.00054838,0.023473,0.0464,0.069322,0.092237,0.11515,0.13805,0.16093,0.18381,0.20667,0.22952,0.25235,0.27517,0.29795,0.32072,0.34346,0.36618,0.38887,0.41153,0.43416,-0.48291,-0.53615,-0.58934,-0.64249,-0.69559,-0.74864,-0.80163,-0.85456,-0.90743,-0.96023,-1.0129,-1.0656,-1.1182,-1.1706,-1.223,-1.2753,-1.3275,-1.3796,-1.4316,-1.4835,-1.5353,0.064341,0,-0.026329
-0.20037,0,-0.97952,8.8984,8.6953,8.4915,8.2871,8.082,7.8764,7.6701,7.4633,7.2559,7.0479,6.8394,6.6304,6.4209,6.2108,6.0003,5.7894,5.578,5.3662,5.154,4.9414,4.7284,-1.1128,-1.0174,-0.92389,-0.83231,-0.7427,-0.6551,-0.56952,-0.48599,-0.40452,-0.32516,-0.24793,-0.17284,-0.099919,-0.029185,0.039327,0.10561,0.16963,0.23138,0.29084,0.34798,0.4028,0.017451,0.03768,0.057903,0.078125,0.09834,0.11855,0.13874,0.15893,0.17911,0.19927,0.21941,0.23954,0.25965,0.27975,0.29982,0.31986,0.33989,0.35989,0.37986,0.39979,0.41971,-0.69938,-0.75242,-0.8054,-0.85832,-0.91118,-0.96397,-1.0167,-1.0693,-1.1219,-1.1743,-1.2267,-1.279,-1.3312,-1.3833,-1.4353,-1.4871,-1.5389,-1.5905,-1.6421,-1.6935,-1.7447,0.049516,0,-0.0236
-0.24457,0,-0.96929,9.1881,8.9507,8.7127,8.4739,8.2346,7.9946,7.754,7.5128,7.2711,7.0288,6.7859,6.5426,6.2987,6.0544,5.8096,5.5643,5.3187,5.0726,4.8261,4.5793,4.3321,-1.2528,-1.1378,-1.0255,-0.91594,-0.80914,-0.70517,-0.60404,-0.50578,-0.41041,-0.31798,-0.22851,-0.14202,-0.05855,0.02189,0.099262,0.17355,0.24473,0.31277,0.37767,0.43939,0.49793,0.056386,0.073873,0.091351,0.10882,0.12629,0.14374,0.16119,0.17862,0.19604,0.21344,0.23082,0.24819,0.26554,0.28287,0.30018,0.31747,0.33473,0.35197,0.36917,0.38635,0.40351,-0.97444,-1.0271,-1.0797,-1.1323,-1.1847,-1.2371,-1.2893,-1.3415,-1.3936,-1.4455,-1.4974,-1.5491,-1.6007,-1.6522,-1.7036,-1.7548,-1.8059,-1.8569,-1.9077,-1.9584,-2.0089,0.036542,0,-0.020678
-0.30282,0,-0.9524,9.5486,9.2653,8.9814,8.6967,8.4114,8.1254,7.8389,7.5517,7.2639,6.9756,6.6868,6.3975,6.1076,5.8173,5.5266,5.2354,4.9439,4.6519,4.3597,4.0671,3.7741,-1.4334,-1.291,-1.1525,-1.0181,-0.88772,-0.76146,-0.63933,-0.52138,-0.40765,-0.29816,-0.19296,-0.092074,0.0044629,0.096637,0.1844,0.26773,0.34661,0.42101,0.49091,0.55628,0.61711,0.094286,0.10899,0.12369,0.13837,0.15305,0.16771,0.18236,0.197,0.21162,0.22623,0.24081,0.25539,0.26994,0.28447,0.29898,0.31346,0.32792,0.34236,0.35677,0.37115,0.38551,-1.3387,-1.3908,-1.4427,-1.4946,-1.5463,-1.5979,-1.6494,-1.7007,-1.7519,-1.803,-1.854,-1.9048,-1.9555,-2.006,-2.0564,-2.1066,-2.1566,-2.2065,-2.2562,-2.3058,-2.3551,0.025472,0,-0.017581
-0.38317,0,-0.92228,10,9.6528,9.3048,8.956,8.6065,8.2564,7.9056,7.5543,7.2024,6.8499,6.4969,6.1434,5.7894,5.435,5.0802,4.725,4.3695,4.0136,3.6573,3.3009,2.9442,-1.6696,-1.487,-1.3106,-1.1403,-0.97634,-0.81868,-0.66736,-0.52244,-0.38395,-0.25195,-0.12648,-0.0075653,0.10475,0.21044,0.30946,0.40178,0.48737,0.56623,0.63831,0.70358,0.76206,0.13102,0.14291,0.15479,0.16665,0.1785,0.19034,0.20217,0.21397,0.22577,0.23754,0.2493,0.26104,0.27275,0.28445,0.29613,0.30778,0.31941,0.33101,0.3426,0.35415,0.36568,-1.8449,-1.8957,-1.9463,-1.9969,-2.0472,-2.0974,-2.1475,-2.1973,-2.247,-2.2966,-2.3459,-2.3951,-2.4441,-2.493,-2.5416,-2.59,-2.6383,-2.6863,-2.7341,-2.7817,-2.8292,0.016353,0,-0.014325
-0.49891,0,-0.86301,10.546,10.105,9.6633,9.221,8.778,8.3343,7.89,7.4451,6.9997,6.5536,6.1072,5.6602,5.2128,4.765,4.3168,3.8683,3.4195,2.9705,2.5212,2.0718,1.6222,-1.9692,-1.7256,-1.4921,-1.2688,-1.0557,-0.85307,-0.6608,-0.479,-0.3077,-0.14698,0.0031278,0.14257,0.27132,0.38932,0.49653,0.59293,0.67849,0.75318,0.81698,0.86986,0.91182,0.16649,0.17553,0.18456,0.19357,0.20257,0.21155,0.22051,0.22946,0.23839,0.2473,0.2562,0.26507,0.27392,0.28276,0.29157,0.30036,0.30913,0.31787,0.32659,0.33528,0.34395,-2.5824,-2.6306,-2.6785,-2.7263,-2.7738,-2.8212,-2.8683,-2.9152,-2.9619,-3.0083,-3.0546,-3.1006,-3.1463,-3.1918,-3.2371,-3.2821,-3.3269,-3.3714,-3.4157,-3.4597,-3.5034,0.0092204,0,-0.010927
