%eval_id interface         m_root          m_top         p_root          p_top         t_root          t_top           span      chord_tip    my_function 
1623         NO_ID              0  0.02899901082   0.4880931289   0.4330109489           0.08  0.09275547445    13.47189561            0.5    -55.5264002 
1624         NO_ID  0.01732211172  0.01295213339    0.478257312   0.4500162762  0.08465840332   0.1206154367    14.04470295            0.5   -54.48613142 
1625         NO_ID              0 0.0007939807679   0.3475706515   0.3190047282  0.08546516074     0.08789845             15   0.5716966334    -59.0742774 
1626         NO_ID 0.003610267928 0.009560291063   0.4780093418    0.372328162   0.1101934987  0.09999528516             15            0.5   -55.19404035 
1627         NO_ID  0.01448775057              0   0.4219910232   0.4393069882           0.08           0.08    14.56468342   0.5989088695   -54.43440533 
1628         NO_ID  0.01380330833 0.005468336798   0.4393825984   0.4106011797  0.08723393446           0.08             15   0.7301051648   -53.97906472 
1629         NO_ID 0.006988472624  0.01127033536   0.4781409549   0.3092578319  0.08224443182           0.08     13.3400156   0.7098022806   -52.42344468 
1630         NO_ID 0.007407372765   0.0202023465   0.3975192313   0.4871128746  0.08451450998           0.08    14.58986105            0.5   -56.46977271 
1631         NO_ID  0.02413094892  0.01597574339   0.3940255333   0.3650983252  0.08120051772   0.1020163888    11.89634299            0.5   -50.23961109 
1632         NO_ID              0  0.01639307796   0.4227551093   0.3474081332   0.1041975773   0.1241007425    14.09997592   0.7114444322   -52.11927149 
1633         NO_ID 0.004533268685  0.02453957243   0.4771194102   0.4738959891  0.08234026144  0.08501481946    12.89525695   0.5905406806   -52.75688582 
1634         NO_ID  0.01338006843  0.01582205663   0.4988829801            0.3           0.08  0.09138357491    12.85033135   0.5864826257   -51.98730639 
1635         NO_ID  0.01247606507  0.01004055879   0.4869784388    0.482423521  0.08015910657           0.08    13.42319725            0.5   -54.52060071 
1636         NO_ID  0.01725201895  0.02252342571   0.4492034411   0.3657204451           0.08           0.08     12.5853654            0.5   -52.39266775 
1637         NO_ID 0.001633555485 0.001227774064   0.3734713517   0.3087237279           0.08  0.08187456074    11.86055544   0.5564776856   -53.98023526 
1638         NO_ID 0.004521514717  0.01677595494   0.3809649794   0.3484713047  0.08237393506   0.1334460714             15   0.5011751754    -58.5701418 
1639         NO_ID 0.001383458621  0.02086539438   0.4571281119   0.3025812098           0.08  0.09856271186    14.26575365    0.500217351   -58.06026624 
1640         NO_ID              0  0.02262078738            0.3   0.3415844241   0.1035246222   0.1396185626    13.63168938            0.5    -54.0690217 
1641         NO_ID  0.01791675948  0.01645470469   0.4806044799            0.3           0.08   0.1030912838             15   0.5758400133    -55.3154675 
1642         NO_ID 0.004521584927  0.01424946579     0.38688635   0.4529915508  0.09630643576  0.09009706799             15            0.5   -56.30391813 
1643         NO_ID  0.01053112001  0.01171623203   0.4428808948   0.3602210492           0.08           0.08             15   0.5161643239   -56.59049577 
1644         NO_ID  0.02365207872  0.02326624823   0.3632748661   0.3057081001  0.08511762214  0.08529003839    12.48501149   0.5921426925   -50.42192958 
1645         NO_ID 0.000281248294  0.01372932467            0.5   0.4158934038  0.09990955259   0.1248023132    13.53858534   0.5377311947   -53.94740707 
1646         NO_ID              0  0.01874221838            0.5    0.328228078           0.08  0.09780912172    12.92455534   0.6392886194   -53.19397168 
1647         NO_ID  0.01164188658  0.01016223413   0.4013027616   0.3927208434   0.1080338853  0.09318978066             15            0.5   -53.90258152 
1648         NO_ID 0.003334913423  0.02334991402   0.4703105832   0.3987893651  0.09263339981           0.15    12.66821983            0.5   -53.32388502 
1649         NO_ID 0.008121845472  0.01841557426            0.5   0.3565811135           0.08  0.09048144528    14.72864274            0.5   -57.82796027 
1650         NO_ID              0  0.02923530981   0.4450813539   0.3247389826           0.08   0.1110198903             15   0.5050763851   -58.70550766 
1651         NO_ID 0.003495992088 0.0008439791833   0.4926851826   0.4253712044  0.08458782103   0.0944570988    13.80624307   0.7664614202   -54.01778907 
1652         NO_ID   0.0125871925  0.01030933128   0.3999167423   0.4869813946  0.08943899101   0.1297774064     13.8412224   0.5305224659   -54.76275316 
1653         NO_ID  0.01407503838  0.02171146651   0.4556681119   0.3632549414  0.08103431191           0.08     12.2573813            0.5   -52.09766464 
1654         NO_ID              0  0.02562682544   0.4188565499   0.3113606115  0.08618356287   0.1011530781             15   0.5794443553   -56.90318643 
1655         NO_ID              0 0.004699854285   0.4050244962            0.5           0.08   0.1139082086    14.72948916   0.6381308111   -57.50152797 
1656         NO_ID 0.002761979295  0.01144250789   0.3112702269   0.3718673835  0.08619749901  0.09981486141    14.36751331   0.5182471746   -56.90661493 
1657         NO_ID              0 0.009470677956   0.4989981995   0.4835531462  0.09857972491  0.08540372606    14.05448825            0.5   -56.07638026 
1658         NO_ID 0.002535574423  0.02253265055   0.3614476032   0.3895604789  0.08552199005  0.08495140187             15            0.5   -58.36086796 
1659         NO_ID              0  0.02485822499   0.4142686068   0.4198917603  0.09212154949   0.1146093412    11.12323253            0.5    -50.2113195 
1660         NO_ID  0.01727093009  0.01905533133   0.4768987512   0.4290764297  0.08832809803   0.1060693388    11.31433571            0.5   -49.95781104 
1661         NO_ID 0.004379156698   0.0159842868   0.4618264216   0.4049134048  0.09306372239  0.09792664567             15   0.8206983604   -52.90295109 
1662         NO_ID  0.01232608076  0.01608593416            0.5   0.3136035076   0.1080373722   0.1311301413    14.27095245            0.5   -53.74094607 
1663         NO_ID              0 0.0001138959628   0.3545605336   0.3504246437  0.09519994718   0.1048674578    13.03897137   0.5654360063   -54.27759975 
1664         NO_ID              0  0.01205473501   0.3459265026   0.3458345749  0.08100089035   0.1033036685             15            0.5   -59.57206824 
1665         NO_ID 0.008909114698  0.01636062572   0.4290283271   0.3477791433  0.08371633136  0.09281491574    14.80764376   0.5545677251   -56.64090737 
1666         NO_ID 0.006394374492  0.01162676878   0.4711543606   0.3517688238  0.08348674188  0.09678160269    14.71139939            0.5   -56.91431512 
1667         NO_ID   0.0057041447   0.0274206786   0.3376776287   0.3323834882    0.104181162   0.1173251324    14.89339571   0.5414539531   -54.33659353 
1668         NO_ID 0.008110092705  0.02192090037   0.4083814996   0.4356159598   0.1012264426  0.09469012063    13.35331931            0.5   -53.11625981 
1669         NO_ID              0  0.01198963113   0.3423261905   0.3617451628  0.08329079416   0.1177627857    13.84165519            0.5   -57.32002668 
1670         NO_ID 0.005180680545  0.01523440723   0.4522331133   0.3738066095           0.08  0.08204253916             15            0.5   -58.49752068 
1671         NO_ID              0  0.02180813521   0.4888765918   0.3122663707    0.110719556  0.08978863789             15   0.6498637196   -53.63293951 
1672         NO_ID 0.005717854443  0.01152400653    0.362451309   0.3860788214  0.08902579072  0.08901235721    13.38278855            0.5   -54.57132617 
1673         NO_ID              0  0.01785269991    0.405747955   0.3243927758           0.08   0.1477688383    14.39464765   0.6758956485   -54.58303969 
1674         NO_ID  0.01753582518  0.01784566462   0.4280286764   0.3265427568  0.08176021745   0.0944502289             15   0.7575761774   -53.08573948 
1675         NO_ID              0   0.0303161862            0.5      0.3940544  0.08744489499   0.1092530092             15            0.5   -57.26535174 
1676         NO_ID  0.01099260965 0.009852296972   0.3209595154   0.4494700526  0.08894746903   0.1217466669    14.09849264   0.6416607467   -54.00574474 
1677         NO_ID  0.01079010279  0.03174752418   0.3767795431    0.373207687           0.08           0.08             15   0.5962062545   -55.44741851 
1678         NO_ID 0.007625883942  0.02035006936   0.4202136634   0.3458300886           0.08           0.08    14.80608261            0.5   -57.37016221 
1679         NO_ID  0.01804865351              0     0.45098027   0.3114063194           0.08  0.09627040684    14.30772214   0.6131724227   -52.99828961 
1680         NO_ID 0.0004993721152  0.02039164124   0.4831690494   0.4723723002           0.08   0.0873358231    12.50346216   0.6559462872   -51.85937338 
1681         NO_ID  0.00596794011   0.0229618972            0.5   0.3199218747           0.08   0.1265617563     11.7432338    0.571816398   -51.65750853 
1682         NO_ID  0.00236071881  0.01588094275   0.4461446693   0.3722190977           0.08           0.08    12.53194993   0.6741455042   -52.25955216 
1683         NO_ID  0.00346593069  0.02933896133   0.3314691998   0.4733396642  0.09931097969   0.1005398199             15            0.5   -55.91546654 
1684         NO_ID 0.002680015065  0.02202318281   0.4768813777   0.3666665864  0.08210046123           0.15             15   0.6468437995   -55.51645717 
1685         NO_ID  0.01740858877  0.01032401467    0.491956807   0.4416036824   0.1069868911   0.1275683251    13.74704574   0.6160448693   -51.17074091 
1686         NO_ID              0              0   0.4739411024     0.33987995           0.08  0.08933051669    12.00918364   0.5098832246   -54.53131097 
1687         NO_ID 0.008105639624  0.02651581775   0.4053314896   0.3364765546  0.08611236133  0.08321979517             15            0.5    -56.9310324 
1688         NO_ID 0.008587791307  0.01127118129   0.4326579942   0.3495388035  0.08233971805           0.08    13.68276028            0.5   -55.14914505 
1689         NO_ID  0.01700213051  0.02802616478   0.4742578717            0.5  0.08204835962           0.08    12.81626756   0.7649792111   -49.31026831 
1690         NO_ID 0.006234518469  0.02706226829   0.4995746153            0.3   0.0854469477  0.09439344718    14.36144681   0.7108126154   -53.03174286 
1691         NO_ID  0.01746244818  0.01805570131    0.430334533            0.3  0.09250951323   0.1081093363             15            0.5   -55.30436015 
1692         NO_ID 0.006869601565  0.02316908549   0.3502002493   0.3737061673  0.09891691822  0.08435499469             15            0.5    -55.4502447 
1693         NO_ID 0.002960515799  0.01712917677   0.4882109636   0.3735998623  0.09317727988  0.09795593865             15   0.7260912804   -53.89974045 
1694         NO_ID              0  0.01188937843            0.5   0.4906488887  0.09413397967           0.08    13.35638917            0.5   -55.38571959 
1695         NO_ID              0 0.006236197272   0.4366099139   0.3491269247           0.08   0.1190960451             15   0.6711111585   -57.79329793 
1696         NO_ID 0.009229916246  0.02165862599   0.4501756711    0.355291722  0.08383020559  0.09477402143    13.92684507   0.5929948726    -54.3391379 
1697         NO_ID  0.01090088039  0.01243366729            0.3   0.3266216698  0.08279294347  0.08628595602    14.88876632   0.5928517151   -55.82943611 
1698         NO_ID  0.01242868701  0.01755030053   0.4132386143            0.3  0.08202990962           0.08    14.81589563   0.5245172457   -56.44848512 
1699         NO_ID  0.01876233463              0   0.4861782986   0.3334541202           0.08  0.09647645538      13.209151   0.5114777144   -51.79950545 
1700         NO_ID              0 0.003652548268   0.3960097595            0.5           0.08   0.1064269565    14.32686391   0.5772249819   -57.97233404 
1701         NO_ID              0   0.0056083558   0.4669135951   0.3565515584           0.08   0.1038442117    13.95170245            0.5   -58.39235794 
1702         NO_ID  0.01016491062  0.00321085071   0.3138239917    0.332453945  0.09222735698    0.126087219     12.8357028   0.5493814316   -52.16774448 
1703         NO_ID  0.02837624885  0.02715786265    0.346175042   0.3760375774           0.08  0.09039673465    12.33433657   0.5400554703   -50.56818024 
1704         NO_ID              0  0.01222270803    0.469318578   0.3217723189  0.08766522889   0.1280645626    13.46374117    0.753922735   -52.38743387 
1705         NO_ID 0.004657847715  0.01233020602            0.5   0.3914706563   0.1127410488  0.09081399449    14.07868262   0.5050146312   -53.62347085 
1706         NO_ID  0.01593807045  0.02066773282   0.3432234664   0.3469021362  0.09574785307   0.1034945946    10.78112589            0.5    -48.1041538 
1707         NO_ID 0.003945876856 0.008947334924   0.4681258778   0.3441940322           0.08  0.09286955904             15    0.632013405   -57.06615109 
1708         NO_ID 0.008804153899  0.02289096134            0.5   0.3431262586           0.08  0.09483611202    12.71639561            0.5   -53.85064622 
1709         NO_ID              0  0.02563754239   0.4266713745     0.31560224  0.08951391986   0.1064897935             15   0.5905310341   -56.54714005 
1710         NO_ID 0.001048086776 0.001135164145   0.4972122521   0.4064708155  0.08363223175  0.09720375262    14.14295955   0.5747812515   -57.09796767 
1711         NO_ID  0.01538164654 0.005645892923   0.4115302413   0.4562142413  0.09071029931   0.1327957411    13.55242577            0.5   -53.67671044 
1712         NO_ID 0.005939092558   0.0177768478   0.3971341838   0.3362063069           0.08  0.09171424512    13.58512291            0.5    -55.9942316 
1713         NO_ID 0.001422870256 0.007244643329   0.4819534862   0.4989500004  0.09726785753  0.08290320702             15            0.5   -56.90835689 
1714         NO_ID  0.01479311152  0.01235515856            0.5   0.3243619008           0.08   0.1156053803             15   0.6487494959   -55.53014053 
1715         NO_ID 0.007581652156  0.03534892106   0.3962359076   0.3338378819           0.08   0.1122335935             15   0.6986580911    -53.3070049 
1716         NO_ID  0.01615638366  0.01494721035            0.5            0.5  0.08160669242           0.08    13.52276873   0.6767159933   -51.70344807 
1717         NO_ID 0.001067275395  0.03157903204   0.4938941895    0.342566205  0.08695554918   0.1090093983             15   0.5995944975   -55.32729478 
1718         NO_ID 0.002008071414 0.006776596596   0.3108892643   0.4556964719  0.09087457295   0.1213939647    14.75023801   0.6227494858     -56.577943 
1719         NO_ID  0.01562645802  0.01520170283            0.5            0.3           0.08   0.1237066782    11.02457723   0.5723158787   -49.10211397 
1720         NO_ID 0.008041872513  0.04274077987            0.5   0.4748079688    0.102613377   0.1231726358             15   0.7336266894   -49.72263819 
1721         NO_ID  0.01321126897  0.02713832261   0.3527066033   0.4011826866  0.09532687153   0.1012535244             15   0.5661546798    -54.7249685 
1722         NO_ID 0.008719603195  0.02490476138   0.4987422387   0.3675958334   0.1116917644           0.15    14.90178364            0.5   -55.22246019 
1723         NO_ID 0.004419771059  0.01326864832   0.4749317402   0.3635228265           0.08   0.1049808971             15            0.5   -58.27045278 
1724         NO_ID 0.004947940489              0   0.3924462022            0.3           0.08   0.1265792735    12.58840284   0.6332741303   -52.98003176 
1725         NO_ID              0  0.02268490419   0.3124902826   0.3622138442  0.09396409361           0.08             15   0.5766815776   -56.03651679 
1726         NO_ID 0.003929818856  0.03117341594   0.3178572586   0.3354904754  0.08904292751           0.15    14.99210826   0.7112525044   -53.01121557 
1727         NO_ID 0.007304647947  0.00156308083   0.4683113354   0.3327599032           0.08  0.09030881396    14.15437198   0.5219967241   -57.39921592 
1728         NO_ID  0.02450838534 0.004527221831   0.3247259917   0.3474217817  0.08302861346  0.09225116001    11.57060893   0.5817779412   -47.69655087 
1729         NO_ID 0.009883063293  0.03059296932    0.497350958   0.3621885895    0.086456106   0.1090180747    14.15720522   0.6295845577   -53.50440563 
1730         NO_ID 0.007210032591  0.02187074741   0.4018487757    0.350645936  0.08079487656           0.08    12.78604705            0.5   -53.76651818 
1731         NO_ID  0.01141382354 0.003627449396   0.4237390532   0.3525350675           0.08   0.1129617112             15   0.5024712682   -56.49306071 
1732         NO_ID 0.006166983817  0.02085231211   0.4705323224   0.3390835675  0.08203354645  0.08480025599    12.51348276    0.543029719   -53.12289608 
1733         NO_ID  0.01124432122  0.02519642662   0.4006816473   0.4657932668  0.08683449947   0.0899433429             15            0.5   -56.85396302 
1734         NO_ID              0  0.01713033234   0.4837638489   0.4829717494   0.1018721146  0.09048848597    12.81927297   0.7259978591   -50.09883696 
1735         NO_ID  0.01597110492              0   0.4291110453   0.4573026794  0.08868382115   0.1402722423             15    0.571071061    -54.9222661 
1736         NO_ID 0.008704868733   0.0195256052   0.4468823608   0.3511501275  0.08193415767  0.09985071958    11.92441765   0.6074828082   -50.94126414 
1737         NO_ID 0.002455921749  0.01431657184   0.4141957907            0.3           0.08  0.09257064947             15   0.5344110755    -58.0637912 
1738         NO_ID              0  0.01735891986   0.3616841117            0.5  0.08578212404  0.09375979344             15   0.5601434772   -57.68423184 
1739         NO_ID              0 0.001736520175   0.4760133306   0.3577871569  0.08676751325  0.09285327025    14.43695854            0.5   -58.01750921 
1740         NO_ID 0.003068668799  0.01260195486            0.5   0.3601900782  0.08687368013   0.1035543112             15   0.7513113086   -54.70799415 
1741         NO_ID  0.01497377569  0.03812934936            0.5    0.368612482  0.09083244297           0.08    14.60649807   0.5911902466   -54.00384256 
1742         NO_ID 0.005164355388 0.004209321058   0.4289288451   0.3629508754  0.08624359143  0.08354357049    11.94714956            0.5   -52.38614921 
1743         NO_ID  0.01636770139  0.01278951443   0.4174200086            0.3  0.08512560938  0.09940792957    13.70437089            0.5   -53.80182359 
1744         NO_ID 0.006951778164  0.01258082695   0.4223843454   0.3447946461  0.08701714581   0.1044415202             15            0.5   -56.88740068 
1745         NO_ID  0.01189788091  0.01873422134   0.4239570235   0.3258176653   0.0824030365  0.09860331946             15   0.6148509492   -56.10861653 
1746         NO_ID  0.01078761096 0.006734171903   0.4297828122   0.3217393341           0.08  0.08456154462             15   0.5030636787   -57.08428167 
1747         NO_ID  0.03044979792  0.01076863581            0.5   0.3281854946           0.08   0.1029644855             15            0.5    -53.1537967 
1748         NO_ID              0 0.003533327185   0.4393732173    0.332137068           0.08  0.09722270391    12.74557106   0.7264384688   -53.64153219 
1749         NO_ID  0.02345528357  0.02152670183   0.4541421288   0.3211985539  0.09423137047  0.09589414536             15            0.5   -54.69652935 
1750         NO_ID 0.001060781984  0.00813041092            0.5   0.3428690972           0.08   0.1111147192             15   0.7646995834   -55.94731724 
1751         NO_ID 0.004810870468  0.00830956813            0.5    0.399178345  0.09177842204  0.08977658859             15            0.5   -57.80393789 
1752         NO_ID  0.00998830658  0.01642651758   0.4220657609   0.3857705464           0.08  0.08548925412    13.68610015   0.5429433962   -55.29058934 
1753         NO_ID              0  0.03281235824            0.5   0.3605825123  0.09678622296  0.08615032082    14.91380413    0.515181253   -56.05382647 
1754         NO_ID 0.003179760209   0.0120230131   0.3158153069   0.4679067293  0.09810749407           0.15             15   0.7781417495   -53.50827618 
1755         NO_ID 0.005189030414 0.005215141622   0.4207225568   0.3309328391           0.08   0.1036037897    14.29676387            0.5   -57.28541515 
1756         NO_ID 0.003158495636 0.003439240585   0.3258131976   0.3325896181  0.09658712684   0.1152653739    11.60682499   0.6746075638   -49.55581205 
1757         NO_ID  0.01806648687  0.01445274077   0.4132107789   0.3602664907  0.08598024854           0.08             15            0.5   -55.22487115 
1758         NO_ID  0.01187545293              0            0.5   0.3263400752           0.08  0.08632817717    14.44222199            0.5   -55.99777097 
1759         NO_ID              0  0.02747223497   0.4319925804    0.396411114           0.08  0.09352270651     13.7387644            0.5   -56.58574744 
1760         NO_ID 0.001458231159  0.01507372615   0.4638634931    0.340596615           0.08   0.1008174012             15   0.6154089552   -57.31524013 
1761         NO_ID              0  0.03841231202            0.5   0.4186724677   0.0888754158   0.1103322327             15            0.5    -56.3612243 
1762         NO_ID 0.006807918437   0.0147610868   0.3968152197    0.342259966  0.08852170364  0.09115003657    12.43673408   0.5587460116     -52.293356 
1763         NO_ID 0.007479715488  0.00935293873   0.3796180186   0.3763115606           0.08  0.09442407114    14.79653976            0.5     -58.258684 
1764         NO_ID  0.00372466438  0.01218001805   0.3723267361            0.5  0.08239153629   0.1017855628    13.65756393   0.5606138997   -55.79520163 
1765         NO_ID  0.01168447037  0.02153561871   0.4581186865   0.3038920028    0.097529083    0.113933883    13.92568475            0.5   -54.64914772 
1766         NO_ID 0.006099448067  0.01314517863   0.4254767149   0.3789792167  0.08487155369  0.08873494929    14.55302795   0.5733342613   -56.12972842 
1767         NO_ID 0.004937203673  0.01270769543   0.4342022364   0.3407332836           0.08  0.09829316614    13.18498656   0.5610892369   -54.45621374 
1768         NO_ID              0              0   0.4154687795   0.3184689999  0.08343522095   0.1012977648    10.99998415   0.7549673128   -49.71582255 
1769         NO_ID  0.01493698517  0.02641719643   0.3575777231   0.3864727004  0.09342301618  0.08838601771     14.9641107   0.5163981474   -55.47491811 
1770         NO_ID              0 0.002450683573   0.3703998737   0.3911014441  0.08028675947  0.08951139873             15   0.5748275108    -59.3544491 
1771         NO_ID              0  0.01489786357   0.4733762255   0.3306518227  0.09181526842   0.1172730983             15   0.6813657399    -55.4215003 
1772         NO_ID 0.004415984612  0.01096132457   0.3052823404   0.3921165069           0.08   0.1174478499             15   0.8645504656   -53.45395146 
1773         NO_ID 0.004138651099  0.01612564834   0.4067898985   0.3498329426  0.08852435818   0.1201467813    12.89360424            0.5   -53.70802929 
1774         NO_ID 0.001740668865  0.02758396016   0.4381235371   0.3570039322  0.08002549135   0.0889096956    13.86385798            0.5   -56.68937128 
1775         NO_ID 0.0001706619004 0.002903405528    0.485942875   0.3473087429  0.08215681513  0.09304205729     13.3299526   0.5210843849   -56.84482316 
1776         NO_ID  0.01058836433  0.02811492825   0.3927129424   0.3637812415           0.08    0.096872941     14.5845565   0.6273364408   -55.02082367 
1777         NO_ID 0.005506830243 0.0004443494805   0.4248013348   0.3276224284  0.08765392111  0.08283578083             15            0.5   -57.30080154 
1778         NO_ID  0.00838370507  0.02397843659   0.4582837832   0.3475202412  0.09591669218   0.1215435529    14.65343425            0.5   -55.93066759 
1779         NO_ID              0  0.01849707821    0.356037591   0.4810187061  0.09432904428   0.1219477391             15   0.6861900531   -54.43988491 
1780         NO_ID              0  0.03103062297   0.3905943772            0.3           0.08  0.09108840844    14.13694984   0.8814016001   -48.66161091 
1781         NO_ID 0.002691615447 0.0004100758905   0.3370222427   0.4802380843  0.09049412911  0.08749380753             15            0.5   -57.23717755 
1782         NO_ID 0.001718339243 0.008715558963   0.4217324386            0.3    0.089624799  0.08838998066             15    0.766026168    -55.0302874 
1783         NO_ID              0  0.03432566085            0.5   0.3442649932  0.08035284478   0.1031284132    13.57619081            0.5   -55.20659538 
1784         NO_ID  0.01068961292 0.008629587548            0.5   0.3723528078  0.08974443896  0.08181155342    14.43150227     0.66962887   -54.30563431 
1785         NO_ID  0.02658892147  0.01762576143   0.4914031663   0.4090279637   0.0817410519  0.09299809308     14.1454826   0.6043602663   -52.67605404 
1786         NO_ID 0.003448708576  0.02865631071   0.4986436223   0.3488360335           0.08  0.09138291773    14.93610875   0.5662437842   -56.42646703 
1787         NO_ID  0.01045120455  0.02403349513            0.5   0.3578419417    0.112305199           0.15             15   0.8293328956   -51.21734292 
1788         NO_ID  0.01118718091 0.007161923046   0.4426688146   0.3347356329  0.08462741505   0.1042561987             15   0.5989066745   -56.26407447 
1789         NO_ID  0.00534007765  0.00905237777   0.4269076341   0.3397016281   0.1011748521    0.109902828             15   0.5957426566   -55.34272587 
1790         NO_ID 0.004495690794  0.02540030117   0.3822322878            0.5  0.08866582427  0.08588324743             15   0.5998796176   -55.24123291 
1791         NO_ID 0.003971999984  0.02198211883   0.4860821439   0.3362790885  0.08373408315           0.08    14.11051883   0.6797966937   -53.98319944 
1792         NO_ID              0 0.0005034617903   0.4728853872     0.41863297  0.08846544371    0.104536726    14.52235987            0.5   -57.58831883 
1793         NO_ID 0.007533032616 0.008705372762   0.3984570714   0.3069720553   0.0919139021   0.1310121879    14.11170118   0.6569699889   -53.98128815 
1794         NO_ID 0.008692405404  0.01438162268   0.4699516117   0.4770995855   0.1026070539   0.1358769634    13.37814591   0.7043709259   -51.47640964 
1795         NO_ID 0.007994052209  0.01940396886   0.3898731094   0.3319981156   0.1039541264  0.08662623088    12.92345601            0.5   -52.04956578 
1796         NO_ID 0.002277932201 0.000416725553   0.4745381718   0.3066623314           0.08   0.1047994549             15            0.5    -58.9899524 
1797         NO_ID 0.009058922636  0.03654315148            0.5    0.456734434   0.1094095612   0.1145601286             15   0.7268545886   -50.74765341 
1798         NO_ID   0.0106680358  0.02117274639   0.3166047413   0.4501849206   0.0873760295  0.08419089459             15   0.7917014573   -53.20489928 
1799         NO_ID  0.01696380679  0.01734571691   0.4527269364   0.3322777846   0.0843569058  0.09661918541             15   0.6354040661   -54.84060231 
1800         NO_ID  0.01439371289  0.01260478939   0.4055471279            0.3  0.08460086856  0.09222324858    14.27890534   0.6476995023   -53.08760455 
1801         NO_ID              0  0.02336141049   0.3629224111    0.394389781  0.08895944034   0.1034515144    14.58952405   0.6766122069   -53.73367954 
1802         NO_ID  0.02182855375  0.02269785852   0.4040245761   0.3383359217  0.09514749832   0.0839344208    14.83721802   0.5640764156   -52.96803985 
1803         NO_ID              0  0.04147544028   0.3765357729   0.3912112559           0.08  0.09946545659             15   0.6389587691   -53.67153984 
1804         NO_ID  0.01568280719  0.03060928096   0.3923029366   0.3436850649    0.089648316   0.0925541894             15   0.5662014191   -55.39256193 
1805         NO_ID  0.00256871625 0.008155640426   0.3833562797   0.3301134498  0.08891840007   0.1049891246    14.77484262            0.5   -57.26905525 
1806         NO_ID 0.006010075594 0.008654224944   0.4515351786   0.3342959642  0.08214732965   0.1049841244             15   0.6451932652   -56.53691048 
1807         NO_ID 0.001863816831  0.01035205958   0.4735688764   0.3403518887  0.08733450339  0.09754169706    13.82705209   0.9686721561   -50.11369066 
1808         NO_ID 0.003371897395  0.02387262537   0.4417694205    0.411439735  0.08096377225   0.1015495831    14.03253117            0.5   -56.62638922 
1809         NO_ID 0.006165802698  0.02705810086   0.4926260859   0.3607893527           0.08   0.1106386317    14.95698476   0.7952218068    -52.5439998 
1810         NO_ID  0.00234414047  0.02439756996   0.3704289589            0.5  0.08236735829  0.08798739226             15   0.7126673205   -53.98776995 
1811         NO_ID  0.01355318543              0            0.5   0.3399287741           0.08   0.1050680083    13.12783861   0.6013951854   -52.83064789 
1812         NO_ID  0.01114100983 0.004311912216   0.4320572678   0.3441935997  0.08285422881   0.1123686872             15            0.5   -56.39807608 
1813         NO_ID 0.005449977164  0.04151237547   0.4726388053   0.4634573709  0.09930812152   0.1203319901             15   0.5707113824   -53.00721509 
1814         NO_ID              0  0.03247942863            0.5   0.3368733005   0.0956668627  0.09538349085    14.69705905            0.5   -55.88487906 
1815         NO_ID 0.003476798065              0     0.44915309   0.3523741796           0.08  0.08612714313             15            0.5   -58.89486449 
1816         NO_ID  0.01004534329  0.01276371312   0.4933455979   0.3351779326  0.09439035814   0.0948260345             15   0.5969240465   -55.29015655 
1817         NO_ID              0 0.002768953627   0.4272021018            0.3           0.08   0.1092665203             15   0.7897521749   -56.80193327 
1818         NO_ID              0  0.01588236569   0.3977532911    0.338694635   0.1071252029  0.09168680375    11.63631912   0.5195530946   -50.33587428 
1819         NO_ID  0.01743952275  0.02301772405   0.4502108551    0.353637762   0.0997367865   0.1241406014    14.70548117            0.5   -54.74271688 
1820         NO_ID 0.001670663688  0.01287932886   0.4181677573   0.3033224607           0.08   0.1001942668    14.86120875   0.6984718583   -56.15911984 
1821         NO_ID 0.0008208495016           0.05   0.4496789465   0.4368166992           0.08   0.0848220685             15            0.5   -55.72290239 
1822         NO_ID 0.009283756832  0.02977299412   0.4818306715   0.3228055907  0.09584781773  0.08644642095             15   0.7404521785   -52.54195553 
1823         NO_ID 0.002075131226              0   0.3924196904   0.3261320534   0.0938562104           0.08             15   0.7486173204   -55.97375544 
1824         NO_ID 0.004628651326   0.0343381459    0.473983251   0.3578783711  0.09682845779  0.09706555445    14.84648577   0.5146124414   -55.55232697 
1825         NO_ID  0.01194147445  0.03255320042   0.4937661689   0.3026953482   0.1052016329           0.08             15   0.6001663523   -53.02135305 
1826         NO_ID  0.00276543858   0.0148364477   0.3685553563   0.3153366349  0.08991294194   0.1033340646    13.48794148   0.6508458908   -53.27017708 
1827         NO_ID 0.007152832472              0   0.4807160519    0.419754511           0.08  0.08548181719    13.73900868   0.6553981753   -55.05884933 
1828         NO_ID 0.006819100308              0   0.3688104457   0.3166508116  0.08204828109   0.1032367235             15   0.5406431471   -57.91361848 
1829         NO_ID 0.007995609498 0.008788041496   0.4357363993   0.3477909431           0.08  0.08976403737    14.89886273   0.6876712016   -55.68548988 
1830         NO_ID 0.003822683499 0.001712821657   0.4472564017   0.3700104697           0.08   0.1075257532    12.39366744   0.5611510274   -53.85046545 
1831         NO_ID 0.002120370106  0.01256893067   0.3945028144   0.3798011523  0.09364732065   0.1126425701    13.66762464   0.7437519062   -52.26014958 
1832         NO_ID  0.01013628688  0.02698012978            0.5   0.3329857692  0.08378098059  0.09374606327    12.74220874            0.5   -53.73151324 
1833         NO_ID  0.01142017464  0.03272901097   0.4254207554   0.3781161182  0.08128884554  0.08902020966    14.26544211   0.6242768059   -53.33086626 
1834         NO_ID              0  0.01374778035   0.4310189593            0.3           0.08  0.08202092105             15    0.722828293   -56.38106424 
